,age,workclass,fnlgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
13698,66,?,260111,Some-college,10,Married-civ-spouse,?,Husband,White,1,0,0,40,United-States,1
13699,65,Local-gov,143570,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,0,0,0,40,United-States,0
13700,30,Private,160634,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,1,0,0,40,United-States,1
13701,54,Private,29909,11th,7,Married-civ-spouse,Other-service,Wife,White,0,0,0,43,United-States,0
13702,49,Private,94215,12th,8,Divorced,Machine-op-inspct,Not-in-family,White,0,0,0,40,United-States,0
13703,41,Self-emp-not-inc,151990,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,15,United-States,1
13704,48,Federal-gov,188081,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States,1
13705,23,Private,218445,5th-6th,3,Never-married,Priv-house-serv,Unmarried,White,0,0,0,12,Mexico,0
13706,77,Private,235775,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,25,Cuba,0
13707,19,Private,98605,Some-college,10,Never-married,Other-service,Own-child,White,0,0,0,20,United-States,0
13708,30,Private,188398,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,0,0,0,30,United-States,0
13709,41,Self-emp-inc,140365,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1902,55,United-States,1
13710,35,Private,202950,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,55,Iran,1
13711,20,Private,218215,Some-college,10,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States,0
13712,66,Self-emp-inc,197816,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,10605,0,40,United-States,1
13713,49,Private,147002,HS-grad,9,Never-married,Craft-repair,Unmarried,White,0,0,0,40,Puerto-Rico,0
13714,52,Private,138497,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,45,United-States,1
13715,24,Private,57711,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,35,United-States,1
13716,50,Private,169925,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,15,United-States,0
13717,22,Private,72310,11th,7,Never-married,Transport-moving,Not-in-family,White,1,0,0,65,United-States,0
13718,19,Private,170800,Some-college,10,Never-married,Other-service,Own-child,White,1,0,0,20,United-States,0
13719,39,Private,215095,11th,7,Never-married,Prof-specialty,Unmarried,White,0,0,0,30,Puerto-Rico,0
13720,61,Local-gov,34632,Bachelors,13,Divorced,Other-service,Not-in-family,White,1,0,0,30,United-States,0
13721,45,Private,140664,Assoc-acdm,12,Divorced,Transport-moving,Not-in-family,White,1,0,0,55,United-States,0
13722,36,Local-gov,177858,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,1,0,0,40,United-States,0
13723,40,Private,160369,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,2415,45,United-States,1
13724,38,Private,129102,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,0
13725,52,Local-gov,278522,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,1,0,0,40,United-States,0
13726,29,Federal-gov,124953,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,1,0,0,42,United-States,1
13727,33,Private,63184,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,1,0,0,40,United-States,0
13728,40,Self-emp-not-inc,165815,Some-college,10,Never-married,Craft-repair,Own-child,White,1,0,0,40,United-States,0
13729,34,Private,248584,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,55,United-States,0
13730,46,Local-gov,226871,Bachelors,13,Divorced,Protective-serv,Not-in-family,Black,1,0,0,50,United-States,1
13731,44,Private,267717,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,1,15024,0,45,United-States,1
13732,19,Private,60367,HS-grad,9,Never-married,Other-service,Own-child,White,0,0,0,13,United-States,0
13733,44,Private,134120,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,United-States,1
13734,40,Private,95639,HS-grad,9,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,1,0,0,40,United-States,0
13735,20,Private,132053,Some-college,10,Never-married,Prof-specialty,Own-child,White,0,0,0,2,United-States,0
13736,24,Private,138768,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,1,0,0,30,United-States,0
13737,76,Private,203910,HS-grad,9,Widowed,Other-service,Not-in-family,White,1,0,0,17,United-States,0
13738,20,Private,109952,HS-grad,9,Married-civ-spouse,Tech-support,Other-relative,White,1,0,0,40,United-States,0
13739,33,Private,155781,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,1,0,0,40,United-States,1
13740,31,Private,49398,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,United-States,0
13741,33,Private,159303,HS-grad,9,Divorced,Other-service,Unmarried,White,0,0,0,40,United-States,0
13742,19,Private,248339,HS-grad,9,Never-married,Craft-repair,Own-child,White,1,0,0,35,United-States,0
13743,29,Private,190539,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,1,0,1590,50,United-States,0
13744,30,Private,183620,HS-grad,9,Married-civ-spouse,Sales,Husband,White,1,0,0,45,United-States,0
13745,48,Private,25468,Masters,14,Divorced,Exec-managerial,Not-in-family,White,1,99999,0,50,United-States,1
13746,42,Private,201495,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,0
13747,37,Private,52221,11th,7,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States,0
13748,54,Self-emp-inc,96460,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,7688,0,60,United-States,1
13749,42,Private,325353,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,1,7688,0,42,United-States,1
13750,28,Self-emp-not-inc,176027,HS-grad,9,Never-married,Other-service,Not-in-family,White,0,0,0,28,United-States,0
13751,42,Local-gov,266135,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,52,United-States,1
13752,60,State-gov,194252,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,0,3103,0,40,United-States,1
13753,76,?,164835,HS-grad,9,Widowed,?,Not-in-family,White,0,0,0,25,United-States,0
13754,21,Private,363192,Assoc-voc,11,Never-married,Other-service,Own-child,White,0,0,0,40,United-States,0
13755,29,Private,31360,Some-college,10,Never-married,Farming-fishing,Own-child,White,1,0,0,40,United-States,0
13756,43,Private,63503,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,1
13757,44,Private,157614,HS-grad,9,Divorced,Sales,Own-child,White,1,0,0,38,United-States,0
13758,45,Private,160647,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,0,4687,0,35,United-States,1
13759,38,Private,363395,Some-college,10,Never-married,Sales,Unmarried,Black,0,0,0,40,United-States,0
13760,28,Private,338376,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,50,United-States,1
13761,29,Private,87523,HS-grad,9,Never-married,Sales,Own-child,White,0,0,0,40,United-States,0
13762,20,Private,280714,Some-college,10,Never-married,Other-service,Own-child,White,1,0,0,40,United-States,0
13763,49,Self-emp-inc,119565,Masters,14,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States,1
13764,36,Local-gov,171482,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,56,United-States,1
13765,40,Self-emp-inc,49249,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,1
13766,17,Private,331552,12th,8,Never-married,Adm-clerical,Own-child,White,0,0,0,30,United-States,0
13767,45,Private,174426,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
13768,42,Private,184105,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,1,0,0,28,United-States,0
13769,29,Private,37933,Bachelors,13,Never-married,Exec-managerial,Unmarried,Black,0,0,0,40,United-States,0
13770,57,Self-emp-not-inc,291529,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,4386,0,13,United-States,1
13771,23,Private,376416,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,1,0,0,40,United-States,0
13772,20,Private,263612,Some-college,10,Never-married,Adm-clerical,Own-child,Black,0,0,0,40,Haiti,0
13773,23,Private,227471,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,24,United-States,0
13774,39,Private,191103,HS-grad,9,Never-married,Other-service,Not-in-family,White,1,0,0,40,United-States,0
13775,34,Private,35644,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,1
13776,43,Self-emp-not-inc,227298,Bachelors,13,Never-married,Sales,Not-in-family,White,1,0,0,45,United-States,0
13777,25,State-gov,187508,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,United-States,0
13778,40,Private,184378,Some-college,10,Married-civ-spouse,Sales,Husband,White,1,0,0,60,Puerto-Rico,0
13779,52,Self-emp-not-inc,190333,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,1,0,0,25,United-States,0
13780,48,Private,155372,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,0,0,0,36,United-States,0
13781,37,Private,259882,Assoc-voc,11,Never-married,Sales,Unmarried,Black,0,0,0,6,United-States,0
13782,36,Private,217077,HS-grad,9,Married-civ-spouse,Sales,Husband,White,1,0,0,50,United-States,0
13783,33,Private,103596,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States,0
13784,36,Local-gov,188236,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,United-States,1
13785,24,Private,353010,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,1,0,0,10,United-States,0
13786,42,Local-gov,70655,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,1,0,0,40,United-States,0
13787,35,Self-emp-inc,64874,Assoc-acdm,12,Never-married,Sales,Own-child,White,1,0,0,40,United-States,0
13788,40,Federal-gov,219240,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,22,United-States,0
13789,50,Self-emp-inc,104849,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,40,India,0
13790,40,Private,173590,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,1
13791,57,Self-emp-inc,195835,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,0
13792,51,Local-gov,170579,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States,1
13793,61,Federal-gov,230545,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,0,0,0,35,Puerto-Rico,0
13794,71,Private,162297,HS-grad,9,Widowed,Sales,Unmarried,White,0,0,0,20,United-States,0
13795,47,Private,169549,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,1
13796,38,Private,117528,Bachelors,13,Never-married,Other-service,Other-relative,White,0,0,0,45,United-States,0
13797,25,Private,273876,Bachelors,13,Never-married,Sales,Not-in-family,White,1,0,0,65,United-States,0
13798,33,Private,529104,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,50,United-States,0
13799,40,State-gov,456110,11th,7,Divorced,Transport-moving,Unmarried,White,0,0,0,52,United-States,0
13800,39,?,180868,11th,7,Never-married,?,Not-in-family,Black,0,0,0,40,United-States,0
13801,29,Private,170301,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,0,2829,0,40,United-States,0
13802,33,Private,55717,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
13803,46,Private,166181,Some-college,10,Never-married,Adm-clerical,Own-child,Black,0,0,0,36,United-States,0
13804,24,Private,52242,HS-grad,9,Married-civ-spouse,Sales,Wife,White,0,0,0,40,United-States,1
13805,28,Private,224629,Masters,14,Never-married,Exec-managerial,Not-in-family,Other,1,0,0,30,Cuba,0
13806,20,Private,197997,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
13807,34,Private,46144,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,0,0,0,40,United-States,0
13808,34,State-gov,180871,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,55,United-States,0
13809,25,Private,212311,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,0,0,0,40,United-States,0
13810,36,Private,232874,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,United-States,0
13811,61,Private,175999,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
13812,38,Private,177121,Some-college,10,Separated,Other-service,Not-in-family,White,0,0,0,58,United-States,0
13813,57,Private,299358,HS-grad,9,Widowed,Other-service,Other-relative,White,0,0,1719,25,United-States,0
13814,20,?,326624,HS-grad,9,Never-married,?,Own-child,White,0,0,0,40,United-States,0
13815,56,Private,129836,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,0,0,0,10,United-States,0
13816,24,Private,225515,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,0,0,0,40,United-States,0
13817,60,Private,145664,Some-college,10,Divorced,Sales,Not-in-family,White,0,0,0,48,United-States,0
13818,37,Private,151764,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,0
13819,27,Private,183523,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States,1
13820,54,Private,257869,Some-college,10,Separated,Other-service,Not-in-family,White,1,0,0,28,Columbia,0
13821,40,Private,73025,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,1,0,0,30,China,0
13822,18,Private,165532,12th,8,Never-married,Other-service,Own-child,White,1,0,0,15,United-States,0
13823,51,Federal-gov,140035,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States,1
13824,40,Self-emp-not-inc,325159,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,1,0,0,50,United-States,1
13825,64,Federal-gov,161926,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,8,United-States,0
13826,24,Private,163665,HS-grad,9,Never-married,Other-service,Not-in-family,White,0,2174,0,40,United-States,0
13827,33,Private,106938,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Black,0,0,0,38,United-States,0
13828,31,Private,97453,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,0,0,0,40,United-States,0
13829,26,Local-gov,242464,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,1,3103,0,40,United-States,1
13830,54,Private,155233,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,0,14084,0,40,United-States,1
13831,31,Private,248653,1st-4th,2,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,37,Mexico,0
13832,22,Private,141297,Some-college,10,Never-married,Tech-support,Own-child,White,1,0,0,40,United-States,0
13833,31,Private,227325,Some-college,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
13834,68,Private,123653,5th-6th,3,Separated,Other-service,Not-in-family,White,1,0,0,12,Italy,0
13835,59,Federal-gov,176317,10th,6,Divorced,Other-service,Not-in-family,White,0,0,0,37,United-States,0
13836,35,Self-emp-not-inc,77146,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,2829,0,45,United-States,0
13837,25,Private,169124,Bachelors,13,Never-married,Adm-clerical,Own-child,White,1,0,0,40,United-States,0
13838,23,Private,179413,HS-grad,9,Never-married,Craft-repair,Unmarried,White,1,0,0,40,United-States,0
13839,35,Private,180137,Some-college,10,Divorced,Exec-managerial,Unmarried,White,1,0,0,60,United-States,0
13840,17,State-gov,179319,10th,6,Never-married,Other-service,Own-child,White,1,0,0,30,United-States,0
13841,19,Private,45766,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,45,United-States,0
13842,53,Private,152810,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1977,55,United-States,1
13843,59,Private,214052,5th-6th,3,Divorced,Machine-op-inspct,Unmarried,White,0,0,0,40,United-States,0
13844,37,Private,201141,HS-grad,9,Never-married,Adm-clerical,Own-child,White,0,0,0,37,United-States,0
13845,74,Self-emp-not-inc,43599,HS-grad,9,Widowed,Other-service,Not-in-family,White,1,0,0,20,United-States,0
13846,28,Private,292536,Some-college,10,Never-married,Transport-moving,Not-in-family,White,1,0,0,50,United-States,0
13847,40,Private,82161,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,1,0,0,40,United-States,0
13848,20,Private,181370,Some-college,10,Never-married,Other-service,Own-child,Black,1,0,0,40,United-States,0
13849,80,Private,148623,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,35,United-States,1
13850,51,Private,84399,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,1,0,0,40,United-States,0
13851,17,Private,143331,10th,6,Never-married,Sales,Own-child,White,1,0,0,15,United-States,0
13852,37,Federal-gov,48779,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,0
13853,19,?,175495,HS-grad,9,Never-married,?,Own-child,Black,0,0,0,24,United-States,0
13854,58,Private,83542,HS-grad,9,Never-married,Other-service,Not-in-family,White,1,0,0,40,United-States,0
13855,57,Private,214619,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
13856,37,Private,160035,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,1,0,0,40,United-States,0
13857,23,Federal-gov,39603,Some-college,10,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,1,0,0,40,United-States,0
13858,36,Private,181589,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,0,0,0,32,Columbia,0
13859,33,Private,261511,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
13860,30,Private,29522,Some-college,10,Married-civ-spouse,Sales,Wife,White,0,0,0,40,United-States,0
13861,30,Private,36340,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,0,0,0,24,United-States,0
13862,41,Private,320984,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,1,99999,0,65,United-States,1
13863,57,?,403625,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,1,0,0,60,United-States,1
13864,23,Private,122346,HS-grad,9,Never-married,Sales,Own-child,White,1,0,0,40,United-States,0
13865,40,Private,105794,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,0,14084,0,50,United-States,1
13866,53,Private,152883,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Black,0,0,0,40,United-States,0
13867,31,State-gov,123037,Some-college,10,Never-married,Tech-support,Not-in-family,White,1,0,0,13,United-States,0
13868,41,?,339682,5th-6th,3,Married-civ-spouse,?,Husband,White,1,0,0,40,Mexico,0
13869,36,Private,182074,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,1,0,0,40,United-States,0
13870,30,Private,248588,12th,8,Divorced,Other-service,Not-in-family,White,0,0,0,40,United-States,0
13871,44,Private,187584,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,Canada,0
13872,36,Private,46706,HS-grad,9,Never-married,Other-service,Own-child,White,1,0,0,40,United-States,0
